TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,광산,성인,출장,23,관리자,참가증,20181206,F
1,KSPO송파(출장A),성인,출장,20,관리자,참가증,20181207,M
1,KSPO송파(출장A),성인,출장,21,관리자,3등급,20181207,M
6,오산,노인,일반,77,관리자,참가증,20181210,M
1,서구(대전),노인,출장,68,관리자,참가증,20181210,M
3,오산,노인,일반,73,관리자,2등급,20181210,F
3,오산,노인,일반,75,관리자,1등급,20181210,F
13,오산,노인,일반,76,관리자,2등급,20181210,F
2,영동,성인,일반,22,관리자,3등급,20181210,F
3,오산,노인,일반,76,관리자,2등급,20181210,F
3,오산,노인,일반,74,관리자,3등급,20181210,F
1,성동,성인,일반,27,관리자,1등급,20181210,F
3,오산,노인,일반,76,관리자,2등급,20181210,M
1,부천,성인,일반,31,관리자,참가증,20181210,M
9,오산,노인,일반,70,관리자,1등급,20181210,F
3,오산,노인,일반,79,관리자,참가증,20181210,M
6,오산,노인,일반,74,관리자,3등급,20181210,F
3,오산,노인,일반,71,관리자,참가증,20181210,F
3,오산,노인,일반,68,관리자,참가증,20181210,F
2,삼척,성인,일반,21,관리자,3등급,20181210,M
4,오산,노인,일반,72,관리자,2등급,20181210,F
1,삼척,성인,일반,20,관리자,참가증,20181210,F
4,연수,노인,출장,65,관리자,참가증,20181210,F
3,오산,노인,일반,66,관리자,3등급,20181210,F
6,창원,성인,출장,53,관리자,참가증,20181201,F
2,창원,성인,출장,50,관리자,3등급,20181201,F
2,창원,성인,출장,49,관리자,1등급,20181201,F
2,창원,성인,출장,58,관리자,1등급,20181201,F
2,창원,성인,출장,61,관리자,1등급,20181201,F
2,창원,성인,출장,55,관리자,1등급,20181201,F
1,서초,성인,일반,59,인바디,참가증,20181201,M
1,사하,성인,일반,43,관리자,3등급,20181201,M
1,사하,성인,일반,44,관리자,참가증,20181201,M
1,KSPO송파,성인,일반,41,관리자,1등급,20181201,M
1,화성,청소년,일반,16,관리자,3등급,20181201,M
19,화성,성인,일반,47,관리자,참가증,20181201,F
2,KSPO송파,성인,일반,63,관리자,1등급,20181201,M
2,순천,청소년,일반,17,인바디,참가증,20181201,M
1,순천,청소년,일반,18,인바디,참가증,20181201,M
2,증평,노인,일반,73,관리자,참가증,20181201,F
1,증평,노인,일반,66,관리자,3등급,20181201,M
2,포항,성인,일반,46,인바디,2등급,20181201,F
4,순천,성인,일반,26,인바디,참가증,20181201,F
1,사하,성인,일반,29,관리자,3등급,20181201,M
1,KSPO송파,성인,일반,43,관리자,3등급,20181201,M
1,KSPO송파,성인,일반,63,관리자,3등급,20181201,M
4,남원,노인,일반,66,관리자,2등급,20181203,F
2,사상,성인,출장,28,관리자,3등급,20181203,F
5,남원,성인,일반,59,관리자,참가증,20181203,F
1,성남,성인,일반,20,관리자,참가증,20181203,M
1,동구(광주),성인,일반,55,관리자,참가증,20181203,F
2,원주,성인,일반,62,인바디,참가증,20181203,F
1,북구(부산),성인,일반,57,관리자,참가증,20181203,M
1,제주,노인,일반,74,관리자,참가증,20181203,M
1,금천,성인,일반,20,관리자,참가증,20181203,F
1,사상,성인,일반,36,인바디,참가증,20181203,M
1,화성,성인,일반,20,관리자,3등급,20181203,F
2,서초,성인,출장,21,관리자,참가증,20181203,M
2,서초,성인,출장,20,관리자,참가증,20181203,M
2,서초,성인,출장,21,관리자,참가증,20181203,F
2,북구(부산),성인,출장,44,관리자,3등급,20181203,M
1,충주,노인,일반,65,관리자,참가증,20181203,M
1,성동,노인,일반,68,관리자,3등급,20181203,F
1,충주,노인,일반,68,관리자,3등급,20181203,F
1,성동,노인,일반,69,관리자,참가증,20181203,F
2,서초,성인,출장,20,관리자,참가증,20181203,M
1,북구(부산),성인,출장,48,관리자,참가증,20181203,M
1,충주,노인,일반,67,관리자,참가증,20181203,M
1,성남,성인,일반,59,관리자,3등급,20181203,F
1,사상,성인,일반,31,인바디,참가증,20181203,M
1,세종,성인,일반,54,인바디,3등급,20181203,F
2,동작,노인,일반,66,관리자,1등급,20181203,M
2,광산,성인,출장,60,관리자,참가증,20181203,F
2,광산,청소년,출장,15,관리자,3등급,20181203,F
1,성남,성인,일반,40,관리자,3등급,20181203,M
1,남구(울산),성인,일반,19,관리자,2등급,20181203,M
1,남구(울산),성인,일반,21,관리자,참가증,20181203,M
1,남구(울산),성인,일반,19,관리자,참가증,20181203,M
1,남구(울산),성인,일반,20,관리자,참가증,20181203,M
1,남구(울산),성인,일반,21,관리자,참가증,20181203,M
1,남구(울산),성인,일반,21,관리자,참가증,20181203,M
4,순천,청소년,일반,16,인바디,참가증,20181203,F
1,순천,청소년,일반,16,인바디,참가증,20181203,F
2,남구(울산),성인,일반,19,관리자,참가증,20181203,M
5,증평,노인,일반,67,관리자,2등급,20181203,F
4,증평,노인,일반,68,관리자,2등급,20181203,F
5,증평,노인,일반,71,관리자,3등급,20181203,F
2,KSPO(버스),노인,출장,68,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,2등급,20181203,F
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,1등급,20181203,M
2,의정부,청소년,출장,14,관리자,2등급,20181204,F
2,의정부,청소년,출장,14,관리자,참가증,20181204,M
2,원주,성인,일반,20,인바디,참가증,20181204,F
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,의정부,청소년,출장,14,관리자,2등급,20181204,F
2,의정부,청소년,출장,14,관리자,참가증,20181204,F
2,사하,성인,출장,41,관리자,참가증,20181204,M
2,의정부,청소년,출장,14,관리자,참가증,20181204,F
2,의정부,청소년,출장,14,관리자,참가증,20181204,F
2,남구(부산),청소년,출장,17,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
1,의정부,청소년,출장,14,관리자,참가증,20181204,M
2,의정부,청소년,출장,14,관리자,참가증,20181204,M
1,달서,성인,출장,20,관리자,참가증,20181204,M
1,부천,성인,일반,25,관리자,참가증,20181206,M
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
2,충주,노인,일반,65,인바디,1등급,20181206,M
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
2,충주,노인,일반,67,인바디,3등급,20181206,M
1,충주,노인,일반,65,인바디,3등급,20181206,M
1,마포,성인,일반,50,관리자,참가증,20181206,F
1,마포,성인,일반,48,관리자,2등급,20181206,M
1,남구(울산),성인,출장,43,관리자,참가증,20181206,F
1,남구(울산),성인,출장,53,관리자,3등급,20181206,F
1,춘천,청소년,출장,17,관리자,참가증,20181206,F
1,남구(울산),성인,출장,49,관리자,참가증,20181206,F
1,성남,노인,일반,68,관리자,참가증,20181206,M
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
3,안동,성인,일반,44,관리자,3등급,20181206,F
3,순천,성인,일반,24,인바디,2등급,20181206,M
1,춘천,청소년,출장,17,관리자,참가증,20181206,F
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
2,안동,성인,일반,52,관리자,참가증,20181206,F
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
1,연수,성인,일반,27,관리자,참가증,20181206,M
3,안동,성인,일반,58,관리자,2등급,20181206,F
1,남구(울산),성인,출장,43,관리자,2등급,20181206,F
1,춘천,청소년,출장,17,관리자,참가증,20181206,F
1,동구(광주),성인,일반,54,관리자,참가증,20181206,M
1,북구(부산),성인,출장,53,관리자,참가증,20181206,F
1,제주,청소년,일반,18,관리자,참가증,20181206,F
3,성남,성인,일반,56,관리자,3등급,20181206,M
1,청주,성인,일반,19,인바디,참가증,20181206,M
1,남구(울산),성인,출장,56,관리자,2등급,20181206,F
1,청주,성인,일반,19,인바디,참가증,20181206,M
2,동구(광주),성인,일반,23,관리자,참가증,20181206,M
2,서구(대전),성인,일반,39,관리자,참가증,20181206,F
2,나주,성인,일반,40,관리자,참가증,20181206,F
2,서구(대전),노인,일반,66,관리자,3등급,20181206,F
2,나주,성인,일반,59,관리자,3등급,20181206,F
1,영동,성인,일반,24,관리자,3등급,20181207,M
1,KSPO송파(출장A),성인,출장,19,관리자,3등급,20181207,M
5,노원,성인,일반,62,관리자,참가증,20181207,F
1,광산,성인,출장,41,관리자,참가증,20181206,M
3,광산,성인,출장,53,관리자,참가증,20181206,F
8,광산,성인,출장,54,관리자,참가증,20181206,F
2,광산,성인,출장,58,관리자,참가증,20181206,F
3,광산,성인,출장,19,관리자,참가증,20181206,M
1,서초,노인,출장,76,관리자,참가증,20181207,F
1,광산,노인,출장,72,관리자,참가증,20181206,M
2,광산,노인,출장,72,관리자,참가증,20181206,M
1,광산,성인,출장,56,관리자,참가증,20181206,M
1,광산,성인,출장,59,관리자,참가증,20181206,F
1,광산,노인,출장,77,관리자,2등급,20181206,M
11,광산,노인,출장,75,관리자,2등급,20181206,M
2,오산,노인,출장,86,관리자,참가증,20181207,F
21,포항,노인,일반,84,인바디,2등급,20181207,M
1,광산,노인,출장,68,관리자,3등급,20181206,F
3,전주,성인,일반,20,관리자,참가증,20181207,F
1,오산,노인,출장,85,관리자,참가증,20181207,F
3,전주,성인,일반,20,관리자,3등급,20181207,F
4,원주,청소년,출장,15,관리자,3등급,20181208,M
4,원주,청소년,출장,15,관리자,참가증,20181208,M
4,원주,청소년,출장,15,관리자,3등급,20181208,M
2,원주,청소년,출장,15,관리자,3등급,20181208,M
2,서초,성인,출장,60,관리자,참가증,20181208,F
2,서초,성인,출장,59,관리자,참가증,20181208,M
2,서초,노인,출장,72,관리자,2등급,20181208,M
2,서초,성인,출장,55,관리자,참가증,20181208,M
2,서초,노인,출장,70,관리자,참가증,20181208,M
2,서초,노인,출장,77,관리자,참가증,20181208,M
2,서초,노인,출장,79,관리자,참가증,20181208,F
1,강릉,성인,출장,42,관리자,참가증,20181208,F
1,마포,성인,일반,61,관리자,참가증,20181208,M
1,목포,성인,일반,26,관리자,참가증,20181208,M
2,증평,성인,일반,31,관리자,2등급,20181208,M
2,증평,성인,일반,27,관리자,참가증,20181208,F
2,증평,성인,일반,31,관리자,3등급,20181208,M
2,증평,성인,일반,30,관리자,참가증,20181208,M
2,서초,성인,출장,20,관리자,참가증,20181203,M
1,부천,성인,일반,19,관리자,참가증,20181203,M
2,서초,성인,출장,20,관리자,참가증,20181203,M
1,성동,성인,일반,59,관리자,참가증,20181203,M
1,동작,성인,일반,20,관리자,2등급,20181203,F
1,원주,노인,일반,80,인바디,2등급,20181203,M
1,동구(광주),청소년,일반,18,관리자,참가증,20181203,F
1,동구(광주),청소년,일반,17,관리자,3등급,20181203,F
5,달서,성인,일반,57,인바디,참가증,20181203,F
1,사상,성인,일반,47,인바디,참가증,20181203,F
3,달서,성인,일반,38,인바디,참가증,20181203,F
2,달서,성인,일반,36,인바디,참가증,20181203,F
1,사상,성인,일반,51,관리자,2등급,20181203,M
4,연수,청소년,출장,14,관리자,1등급,20181203,M
4,연수,청소년,출장,14,관리자,1등급,20181203,M
2,연수,청소년,출장,13,관리자,2등급,20181203,M
4,연수,청소년,출장,14,관리자,1등급,20181203,M
3,연수,청소년,출장,14,관리자,3등급,20181203,M
1,북구(부산),성인,출장,50,관리자,참가증,20181203,M
2,연수,청소년,출장,13,관리자,2등급,20181203,M
1,연수,청소년,출장,15,관리자,3등급,20181203,M
1,북구(부산),성인,출장,51,관리자,참가증,20181203,F
4,연수,청소년,출장,14,관리자,1등급,20181203,M
2,동구(광주),성인,일반,26,관리자,참가증,20181203,M
2,동구(광주),성인,일반,30,관리자,참가증,20181203,M
1,연수,청소년,출장,15,관리자,2등급,20181203,M
2,연수,청소년,출장,13,관리자,2등급,20181203,M
4,연수,청소년,출장,14,관리자,3등급,20181203,M
2,달서,성인,일반,37,인바디,2등급,20181203,F
1,연수,청소년,출장,15,관리자,1등급,20181203,M
2,연수,청소년,출장,13,관리자,3등급,20181203,M
3,증평,노인,일반,65,관리자,참가증,20181203,F
4,연수,청소년,출장,15,관리자,참가증,20181203,M
1,연수,청소년,출장,13,관리자,2등급,20181203,M
1,연수,청소년,출장,15,관리자,2등급,20181203,M
2,연수,청소년,출장,13,관리자,3등급,20181203,M
1,의정부,청소년,출장,13,관리자,3등급,20181203,M
1,의정부,청소년,출장,13,관리자,3등급,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,참가증,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,M
1,의정부,청소년,출장,13,관리자,3등급,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,3등급,20181203,F
1,연수,성인,출장,24,관리자,참가증,20181203,M
1,의정부,청소년,출장,13,관리자,3등급,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,F
1,의정부,청소년,출장,13,관리자,참가증,20181203,M
1,의정부,청소년,출장,13,관리자,2등급,20181203,M
1,의정부,청소년,출장,13,관리자,참가증,20181203,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,F
1,의정부,청소년,출장,14,관리자,3등급,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,의정부,청소년,출장,14,관리자,3등급,20181204,F
2,의정부,청소년,출장,14,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,17,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,남구(부산),청소년,출장,18,관리자,참가증,20181204,M
2,서구(대전),성인,일반,56,관리자,3등급,20181206,F
2,서구(대전),성인,일반,30,관리자,참가증,20181206,M
1,남구(울산),성인,출장,56,관리자,2등급,20181206,F
4,나주,성인,일반,39,관리자,참가증,20181206,F
2,서구(대전),성인,일반,27,관리자,참가증,20181206,M
3,나주,성인,일반,61,관리자,2등급,20181206,F
2,서구(대전),노인,일반,67,관리자,2등급,20181206,M
1,서초,성인,일반,23,인바디,3등급,20181206,M
1,나주,성인,일반,39,관리자,참가증,20181206,F
2,서구(대전),성인,일반,33,관리자,참가증,20181206,F
2,서구(대전),성인,일반,46,관리자,참가증,20181206,F
7,서구(대전),성인,일반,56,관리자,3등급,20181206,F
1,춘천,청소년,출장,18,관리자,3등급,20181206,F
2,서구(대전),성인,일반,51,관리자,참가증,20181206,M
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
1,충주,성인,일반,22,관리자,참가증,20181206,F
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
1,충주,성인,일반,21,관리자,참가증,20181206,F
1,춘천,청소년,출장,18,관리자,참가증,20181206,F
3,금천,노인,일반,79,관리자,1등급,20181206,F
1,충주,성인,일반,22,관리자,3등급,20181206,F
1,노원,노인,일반,68,인바디,참가증,20181206,F
1,노원,노인,일반,78,인바디,참가증,20181206,M
1,남구(울산),성인,출장,62,관리자,참가증,20181206,M
1,노원,노인,일반,66,인바디,2등급,20181206,M
1,노원,노인,일반,79,인바디,3등급,20181206,M
