TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
2,사천,청소년,출장,13,관리자,참가증,20181107,M
2,KSPO송파,노인,출장,66,관리자,참가증,20181107,M
2,사천,청소년,출장,13,관리자,참가증,20181107,M
2,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
1,노원,성인,일반,22,인바디,참가증,20181107,M
2,부천,성인,일반,60,관리자,참가증,20181107,M
1,KSPO송파(출장A),성인,출장,49,관리자,2등급,20181107,F
1,창원,성인,출장,22,관리자,참가증,20181107,M
2,사천,청소년,출장,13,관리자,참가증,20181107,M
4,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
4,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
2,남구(부산),청소년,출장,16,관리자,참가증,20181107,M
2,부천,성인,일반,62,관리자,참가증,20181107,F
12,금천,노인,일반,82,관리자,3등급,20181107,F
2,창원,성인,출장,38,관리자,참가증,20181107,M
7,부천,성인,일반,59,관리자,참가증,20181107,F
1,사천,청소년,출장,14,관리자,참가증,20181107,M
1,KSPO송파(출장A),성인,출장,51,관리자,3등급,20181107,F
4,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
10,금천,노인,일반,82,관리자,참가증,20181107,F
2,부천,성인,일반,60,관리자,3등급,20181107,F
4,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
1,증평,청소년,출장,13,관리자,3등급,20181107,F
2,남구(부산),청소년,출장,17,관리자,2등급,20181107,M
2,사천,청소년,출장,13,관리자,참가증,20181107,M
1,KSPO송파(출장A),성인,출장,62,관리자,참가증,20181107,F
4,남구(부산),청소년,출장,17,관리자,2등급,20181107,M
3,부천,성인,일반,52,관리자,3등급,20181107,F
4,남구(부산),청소년,출장,17,관리자,2등급,20181107,M
2,사천,청소년,출장,13,관리자,참가증,20181107,M
4,남구(부산),청소년,출장,17,관리자,3등급,20181107,M
4,남구(부산),청소년,출장,17,관리자,참가증,20181107,M
1,창원,성인,출장,28,관리자,참가증,20181107,M
2,사천,청소년,출장,13,관리자,참가증,20181107,M
1,증평,청소년,출장,13,관리자,참가증,20181107,F
1,창원,성인,출장,37,관리자,참가증,20181107,F
2,화성,노인,일반,69,관리자,3등급,20181108,F
8,화성,성인,일반,38,관리자,참가증,20181108,F
1,창원,성인,출장,34,관리자,3등급,20181107,F
2,화성,노인,일반,65,관리자,2등급,20181108,F
10,화성,성인,일반,63,관리자,참가증,20181108,F
5,동작,성인,출장,58,관리자,참가증,20181108,F
1,KSPO송파(출장A),성인,출장,56,관리자,참가증,20181108,F
6,화성,성인,일반,51,관리자,참가증,20181108,F
1,연수,성인,일반,21,관리자,참가증,20181108,F
1,남구(울산),성인,출장,62,관리자,참가증,20181108,M
2,노원,성인,일반,37,인바디,참가증,20181108,F
1,청주,성인,일반,51,인바디,참가증,20181108,F
1,창원,성인,출장,24,관리자,참가증,20181107,F
6,화성,성인,일반,59,관리자,참가증,20181108,F
1,창원,성인,출장,47,관리자,참가증,20181107,F
14,화성,성인,일반,44,관리자,2등급,20181108,F
2,남구(울산),성인,출장,61,관리자,2등급,20181108,M
1,남구(울산),성인,출장,56,관리자,참가증,20181108,F
2,목포,성인,일반,64,관리자,참가증,20181108,F
1,남구(울산),성인,출장,62,관리자,참가증,20181108,M
2,제주,성인,일반,61,관리자,참가증,20181108,M
1,제주,성인,일반,54,관리자,참가증,20181108,F
1,금천,성인,일반,60,관리자,1등급,20181108,M
1,남구(울산),성인,출장,61,관리자,3등급,20181108,M
1,창원,성인,출장,55,관리자,참가증,20181107,F
2,동작,성인,출장,36,관리자,3등급,20181108,F
1,창원,성인,출장,56,관리자,2등급,20181107,F
1,남구(울산),성인,출장,39,관리자,3등급,20181108,M
1,창원,성인,출장,52,관리자,2등급,20181107,F
1,남구(울산),성인,출장,51,관리자,참가증,20181108,M
1,성남,성인,일반,32,관리자,참가증,20181108,F
4,성남,성인,일반,31,관리자,1등급,20181108,M
1,남구(울산),성인,출장,43,관리자,참가증,20181108,F
2,남구(울산),성인,출장,48,관리자,2등급,20181108,F
1,창원,성인,출장,54,관리자,1등급,20181107,F
1,창원,성인,출장,51,관리자,2등급,20181107,F
1,창원,성인,출장,60,관리자,참가증,20181107,M
2,동구(광주),청소년,출장,16,관리자,2등급,20181105,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
1,성남,노인,일반,72,관리자,3등급,20181109,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
1,동구(광주),청소년,출장,15,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
3,순천,노인,일반,83,인바디,1등급,20181109,F
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,2등급,20181105,M
2,순천,노인,일반,66,인바디,3등급,20181109,F
1,순천,노인,일반,66,인바디,참가증,20181109,F
1,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
5,순천,노인,일반,69,인바디,2등급,20181109,F
2,춘천,노인,일반,79,인바디,참가증,20181109,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
1,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
2,동구(광주),청소년,출장,15,관리자,3등급,20181105,M
2,동구(광주),청소년,출장,15,관리자,3등급,20181105,M
1,동구(광주),청소년,출장,16,관리자,참가증,20181109,M
1,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181109,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181109,M
2,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
1,성남,성인,일반,44,관리자,참가증,20181109,F
2,동구(광주),청소년,출장,16,관리자,2등급,20181105,M
2,남구(울산),성인,일반,39,관리자,참가증,20181109,F
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,15,관리자,3등급,20181109,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
1,동구(광주),청소년,출장,16,관리자,3등급,20181105,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181105,M
2,동구(광주),청소년,출장,16,관리자,참가증,20181109,M
1,충주,청소년,출장,14,관리자,참가증,20181108,F
1,증평,청소년,출장,16,관리자,참가증,20181109,M
1,충주,청소년,출장,14,관리자,3등급,20181108,F
1,충주,청소년,출장,14,관리자,3등급,20181108,F
3,순천,성인,일반,19,인바디,참가증,20181109,M
1,충주,청소년,출장,14,관리자,참가증,20181108,F
1,KSPO(버스),성인,출장,39,관리자,3등급,20181109,M
2,동구(광주),청소년,출장,17,관리자,참가증,20181106,M
1,충주,청소년,출장,14,관리자,참가증,20181108,F
9,화성,성인,일반,56,관리자,2등급,20181109,F
1,충주,청소년,출장,14,관리자,참가증,20181108,F
1,서초,성인,일반,37,인바디,2등급,20181109,M
1,동구(광주),청소년,출장,17,관리자,3등급,20181106,M
1,연수,성인,일반,42,관리자,참가증,20181109,M
21,화성,성인,일반,50,관리자,2등급,20181109,F
1,충주,청소년,출장,14,관리자,참가증,20181108,F
1,충주,청소년,출장,14,관리자,1등급,20181108,F
1,천안,성인,일반,43,인바디,참가증,20181109,M
1,동구(광주),청소년,출장,17,관리자,3등급,20181106,M
2,동구(광주),청소년,출장,17,관리자,3등급,20181106,M
1,충주,청소년,출장,14,관리자,1등급,20181108,F
1,충주,청소년,출장,14,관리자,참가증,20181108,F
2,동구(광주),청소년,출장,17,관리자,참가증,20181106,M
1,충주,청소년,출장,14,관리자,참가증,20181108,F
1,증평,청소년,출장,15,관리자,참가증,20181109,M
1,증평,청소년,출장,16,관리자,2등급,20181109,M
1,청주,청소년,출장,16,관리자,3등급,20181108,M
32,화성,노인,일반,65,관리자,1등급,20181109,F
1,동구(광주),청소년,출장,16,관리자,3등급,20181106,M
1,증평,청소년,출장,16,관리자,참가증,20181109,M
1,청주,청소년,출장,15,관리자,2등급,20181108,M
2,동구(광주),청소년,출장,17,관리자,3등급,20181106,M
1,청주,청소년,출장,16,관리자,참가증,20181108,M
1,금천,노인,일반,68,관리자,참가증,20181109,F
1,청주,청소년,출장,16,관리자,참가증,20181108,M
1,증평,청소년,출장,17,관리자,참가증,20181109,M
2,목포,성인,일반,61,관리자,1등급,20181101,M
3,마포,성인,일반,28,관리자,2등급,20181101,F
1,강릉,노인,출장,80,관리자,참가증,20181101,F
4,목포,성인,일반,37,관리자,참가증,20181101,M
1,강릉,노인,출장,77,관리자,참가증,20181101,F
2,목포,노인,일반,70,관리자,2등급,20181101,M
3,목포,성인,일반,34,관리자,2등급,20181101,F
1,강릉,노인,출장,91,관리자,참가증,20181101,F
2,목포,성인,일반,44,관리자,참가증,20181101,F
1,강릉,노인,출장,85,관리자,참가증,20181101,F
2,목포,성인,일반,31,관리자,참가증,20181101,F
1,강릉,노인,출장,88,관리자,참가증,20181101,F
1,성동,성인,일반,39,관리자,1등급,20181101,M
2,목포,성인,일반,40,관리자,참가증,20181101,F
1,강릉,노인,출장,83,관리자,참가증,20181101,M
2,목포,성인,일반,58,관리자,3등급,20181101,F
5,목포,성인,일반,56,관리자,1등급,20181101,F
2,금천,성인,일반,57,관리자,3등급,20181101,M
4,목포,성인,일반,63,관리자,2등급,20181101,M
1,금천,성인,일반,56,관리자,참가증,20181101,F
2,목포,성인,일반,48,관리자,참가증,20181101,F
1,강릉,노인,출장,86,관리자,참가증,20181101,F
4,동구(광주),성인,일반,31,관리자,참가증,20181101,M
2,목포,성인,일반,42,관리자,참가증,20181101,F
1,강릉,노인,출장,75,관리자,참가증,20181101,F
1,목포,성인,일반,57,관리자,1등급,20181101,M
2,목포,성인,일반,52,관리자,1등급,20181101,F
2,동작,성인,일반,56,관리자,2등급,20181101,F
2,목포,성인,일반,59,관리자,3등급,20181101,F
1,강릉,노인,출장,74,관리자,참가증,20181101,F
5,목포,성인,일반,39,관리자,3등급,20181101,F
4,KSPO(버스),성인,출장,29,관리자,참가증,20181101,M
1,KSPO송파(출장A),성인,출장,39,관리자,참가증,20181101,F
8,목포,노인,일반,70,관리자,1등급,20181101,M
2,서초,청소년,출장,16,관리자,참가증,20181102,M
3,달서,성인,일반,41,인바디,참가증,20181102,F
1,서초,청소년,일반,16,관리자,참가증,20181102,M
2,서초,청소년,출장,16,관리자,3등급,20181102,M
1,부천,노인,출장,75,관리자,3등급,20181102,F
2,서초,청소년,출장,16,관리자,3등급,20181102,M
2,서초,청소년,일반,16,관리자,참가증,20181102,M
2,서초,청소년,출장,15,관리자,3등급,20181102,M
2,서초,청소년,출장,16,관리자,참가증,20181102,M
2,오산,성인,일반,35,인바디,3등급,20181102,F
1,마포,성인,일반,61,관리자,참가증,20181102,F
2,서초,청소년,출장,16,관리자,참가증,20181102,M
3,동작,성인,일반,34,관리자,참가증,20181102,M
3,마포,성인,일반,37,관리자,3등급,20181102,F
1,동구(광주),성인,일반,21,관리자,참가증,20181102,M
2,서초,청소년,출장,16,관리자,2등급,20181102,M
1,창원,성인,일반,24,관리자,참가증,20181102,M
1,부천,노인,출장,65,관리자,3등급,20181102,M
2,서초,청소년,출장,16,관리자,참가증,20181102,M
1,금천,성인,일반,44,관리자,3등급,20181102,M
1,금천,성인,일반,39,관리자,참가증,20181102,F
1,부천,노인,출장,67,관리자,참가증,20181102,F
1,세종,노인,출장,74,관리자,참가증,20181101,F
2,서초,청소년,출장,16,관리자,참가증,20181102,M
1,동구(광주),성인,일반,23,관리자,참가증,20181102,M
1,강릉,성인,일반,56,관리자,3등급,20181102,F
1,KSPO송파(출장A),청소년,출장,13,관리자,참가증,20181102,F
4,부천,노인,출장,70,관리자,참가증,20181102,F
1,세종,노인,출장,79,관리자,2등급,20181101,F
1,KSPO송파(출장A),청소년,출장,13,관리자,참가증,20181102,M
1,세종,노인,출장,82,관리자,3등급,20181101,F
1,KSPO송파(출장A),청소년,출장,13,관리자,3등급,20181102,M
1,KSPO송파(출장A),청소년,출장,14,관리자,3등급,20181103,F
1,KSPO송파(출장A),청소년,출장,13,관리자,3등급,20181103,F
1,남구(울산),노인,출장,72,관리자,3등급,20181102,F
1,KSPO(버스),성인,출장,61,관리자,3등급,20181103,F
1,KSPO송파(출장A),청소년,출장,13,관리자,1등급,20181103,F
1,노원,성인,일반,32,인바디,참가증,20181103,F
1,노원,성인,일반,34,인바디,참가증,20181103,M
1,남구(울산),노인,출장,71,관리자,1등급,20181102,F
2,남구(울산),성인,일반,27,관리자,3등급,20181103,F
2,남구(울산),노인,출장,72,관리자,2등급,20181102,F
1,남구(울산),성인,일반,27,관리자,3등급,20181103,F
1,남구(울산),성인,일반,28,관리자,2등급,20181103,M
1,KSPO송파(출장A),청소년,출장,14,관리자,3등급,20181103,F
1,서초,성인,일반,63,인바디,2등급,20181103,M
1,KSPO(버스),청소년,출장,14,관리자,참가증,20181103,F
1,KSPO송파(출장A),청소년,출장,14,관리자,3등급,20181103,F
2,남구(울산),노인,출장,66,관리자,참가증,20181102,F
1,KSPO(버스),성인,출장,53,관리자,참가증,20181103,M
1,KSPO송파(출장A),청소년,출장,13,관리자,참가증,20181103,F
2,남구(울산),노인,출장,70,관리자,2등급,20181102,F
1,KSPO송파(출장A),청소년,출장,13,관리자,3등급,20181103,F
1,KSPO(버스),청소년,출장,14,관리자,참가증,20181103,F
1,KSPO송파(출장A),청소년,출장,13,관리자,3등급,20181103,F
2,남구(울산),노인,출장,68,관리자,3등급,20181102,F
1,KSPO송파(출장A),청소년,출장,13,관리자,참가증,20181103,F
1,전주,성인,일반,23,인바디,참가증,20181103,M
1,KSPO(버스),성인,출장,49,관리자,참가증,20181103,F
1,증평,성인,일반,48,관리자,3등급,20181103,F
1,남구(울산),노인,출장,71,관리자,3등급,20181102,M
36,화성,성인,일반,41,관리자,1등급,20181103,F
1,증평,성인,일반,51,관리자,참가증,20181103,M
1,KSPO송파(출장A),청소년,출장,15,관리자,3등급,20181103,F
1,남구(울산),노인,출장,66,관리자,참가증,20181102,F
1,남구(울산),성인,출장,19,관리자,참가증,20181101,F
1,남구(울산),성인,출장,22,관리자,참가증,20181101,F
1,노원,성인,일반,29,인바디,참가증,20181103,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,금천,성인,일반,23,관리자,3등급,20181105,M
1,노원,성인,일반,22,인바디,3등급,20181105,M
1,삼척,성인,출장,20,관리자,참가증,20181105,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,삼척,성인,출장,19,관리자,2등급,20181105,M
1,삼척,성인,출장,19,관리자,2등급,20181105,M
1,삼척,성인,출장,19,관리자,3등급,20181105,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,삼척,성인,출장,20,관리자,참가증,20181105,M
1,증평,성인,일반,54,관리자,참가증,20181105,F
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
1,삼척,성인,출장,19,관리자,3등급,20181105,M
1,삼척,성인,출장,19,관리자,3등급,20181105,M
1,삼척,성인,출장,19,관리자,참가증,20181105,M
5,영동,노인,출장,77,관리자,참가증,20181105,F
4,영동,노인,출장,82,관리자,3등급,20181105,F
5,영동,노인,출장,83,관리자,참가증,20181105,F
3,영동,노인,출장,81,관리자,참가증,20181105,F
