TEST_CNT,CENTER_NM,AGE_GBN,TEST_GBN,TEST_AGE,INPUT_GBN,CERT_GBN,TEST_YMD,TEST_SEX
1,서구(대전),노인,출장,80,관리자,1등급,20170413,M
1,서구(대전),노인,출장,75,관리자,3등급,20170413,F
1,남구(부산),노인,출장,70,관리자,1등급,20170413,M
1,서구(대전),노인,출장,88,관리자,참가증,20170413,M
2,서구(대전),노인,출장,86,관리자,3등급,20170413,M
4,서구(대전),노인,출장,68,관리자,참가증,20170413,M
1,세종,성인,일반,42,관리자,2등급,20170414,F
1,금천,성인,일반,25,관리자,참가증,20170414,F
3,사하,청소년,출장,15,관리자,참가증,20170414,M
2,북구(부산),노인,출장,76,관리자,3등급,20170414,M
1,세종,성인,일반,42,관리자,2등급,20170414,F
2,사하,청소년,출장,16,관리자,3등급,20170414,M
1,사하,청소년,출장,15,관리자,3등급,20170414,M
2,사하,청소년,출장,16,관리자,참가증,20170414,M
1,사하,청소년,출장,16,관리자,참가증,20170414,M
1,북구(부산),노인,출장,65,관리자,참가증,20170414,M
4,마포,성인,일반,26,관리자,2등급,20170414,M
2,KSPO송파,노인,일반,75,관리자,3등급,20170414,M
3,KSPO송파,노인,출장,74,관리자,2등급,20170414,F
1,사하,청소년,출장,16,관리자,3등급,20170414,M
1,북구(부산),성인,출장,25,관리자,참가증,20170414,M
2,사하,청소년,출장,16,관리자,참가증,20170414,M
1,북구(부산),성인,출장,26,관리자,참가증,20170414,M
8,KSPO송파,노인,출장,68,관리자,3등급,20170414,F
1,북구(부산),성인,출장,23,관리자,참가증,20170414,M
2,사하,청소년,출장,15,관리자,참가증,20170414,M
1,북구(부산),성인,출장,20,관리자,2등급,20170414,F
3,사하,청소년,출장,15,관리자,참가증,20170414,M
3,사하,청소년,출장,16,관리자,참가증,20170414,M
1,북구(부산),성인,출장,20,관리자,참가증,20170414,F
1,북구(부산),성인,출장,53,관리자,참가증,20170414,M
1,사하,청소년,출장,16,관리자,참가증,20170414,M
1,KSPO송파,청소년,일반,18,인바디,참가증,20170414,M
1,사하,청소년,출장,15,관리자,3등급,20170414,M
1,사하,청소년,출장,17,관리자,참가증,20170414,M
1,금천,성인,일반,25,관리자,참가증,20170414,M
1,사하,청소년,출장,15,관리자,참가증,20170414,M
1,달서,성인,일반,29,인바디,2등급,20170414,M
1,달서,성인,일반,30,인바디,2등급,20170414,F
2,서구(대전),성인,일반,54,관리자,참가증,20170414,M
1,사하,청소년,출장,16,관리자,참가증,20170414,M
1,서구(대전),성인,일반,46,관리자,참가증,20170414,M
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,노원,청소년,출장,17,관리자,3등급,20170412,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,곡성,청소년,출장,13,관리자,참가증,20170417,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,오산,노인,출장,71,관리자,3등급,20170414,F
1,노원,청소년,출장,18,관리자,3등급,20170412,F
1,오산,노인,출장,72,관리자,참가증,20170414,M
1,노원,청소년,출장,18,관리자,참가증,20170412,F
1,노원,청소년,출장,16,관리자,참가증,20170412,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,오산,성인,출장,51,관리자,참가증,20170414,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,곡성,청소년,출장,13,관리자,1등급,20170414,F
1,노원,청소년,출장,18,관리자,참가증,20170412,F
1,노원,청소년,출장,18,관리자,참가증,20170412,F
1,곡성,청소년,출장,13,관리자,3등급,20170414,M
4,남원,청소년,출장,15,관리자,2등급,20170404,M
1,노원,청소년,출장,17,관리자,참가증,20170412,F
4,곡성,성인,출장,62,관리자,3등급,20170415,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,곡성,청소년,일반,13,관리자,3등급,20170414,F
1,노원,청소년,출장,17,관리자,3등급,20170412,F
2,남원,청소년,출장,16,관리자,2등급,20170404,M
1,곡성,청소년,출장,13,관리자,참가증,20170414,M
1,오산,성인,출장,36,관리자,참가증,20170414,M
1,포항,성인,일반,26,인바디,참가증,20170417,M
1,노원,청소년,출장,17,관리자,2등급,20170412,F
1,노원,청소년,출장,16,관리자,참가증,20170412,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,노원,청소년,출장,16,관리자,참가증,20170412,F
1,노원,청소년,출장,17,관리자,3등급,20170412,F
1,곡성,청소년,출장,13,관리자,참가증,20170414,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,서구(대전),성인,일반,28,관리자,참가증,20170417,F
1,노원,청소년,출장,15,관리자,참가증,20170410,F
1,사하,성인,출장,41,관리자,2등급,20170417,M
1,남구(부산),청소년,출장,15,관리자,참가증,20170412,F
1,남구(부산),청소년,출장,15,관리자,참가증,20170412,M
1,노원,청소년,출장,16,관리자,참가증,20170410,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
3,남원,청소년,출장,17,관리자,참가증,20170414,F
1,남구(부산),청소년,출장,15,관리자,3등급,20170412,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,노원,청소년,출장,15,관리자,참가증,20170410,F
1,남구(부산),청소년,출장,16,관리자,참가증,20170412,M
1,남구(부산),청소년,출장,15,관리자,참가증,20170412,M
1,노원,청소년,출장,15,관리자,참가증,20170410,F
1,노원,청소년,출장,17,관리자,참가증,20170412,F
1,남구(부산),청소년,출장,15,관리자,1등급,20170412,M
3,남원,청소년,출장,17,관리자,참가증,20170414,F
1,KSPO송파(출장A),성인,출장,32,관리자,2등급,20170417,M
1,노원,청소년,출장,18,관리자,참가증,20170412,F
1,남구(부산),청소년,출장,15,관리자,1등급,20170412,M
1,남구(부산),청소년,출장,16,관리자,3등급,20170412,M
1,KSPO송파(출장A),성인,출장,62,관리자,3등급,20170417,F
3,남원,청소년,출장,16,관리자,참가증,20170414,F
1,노원,청소년,출장,17,관리자,2등급,20170412,F
1,노원,청소년,출장,17,관리자,3등급,20170412,F
3,남원,청소년,출장,16,관리자,참가증,20170414,F
1,노원,청소년,출장,18,관리자,참가증,20170412,F
2,남원,청소년,출장,16,관리자,참가증,20170414,F
1,사하,성인,출장,49,관리자,참가증,20170417,M
1,남구(부산),청소년,출장,15,관리자,참가증,20170412,F
1,사하,성인,출장,46,관리자,참가증,20170417,M
1,남구(부산),청소년,출장,15,관리자,3등급,20170412,F
1,전주,성인,일반,45,인바디,참가증,20170417,F
1,남구(부산),청소년,출장,15,관리자,참가증,20170412,F
1,KSPO송파(출장A),노인,출장,78,관리자,참가증,20170417,F
1,순천,성인,일반,25,인바디,참가증,20170417,M
4,남원,청소년,출장,17,관리자,참가증,20170414,F
1,서초,노인,출장,74,관리자,1등급,20170418,F
1,동구(광주),청소년,일반,18,관리자,참가증,20170418,F
3,남원,청소년,출장,17,관리자,참가증,20170414,F
4,남원,청소년,출장,17,관리자,2등급,20170414,F
1,동구(광주),청소년,출장,13,관리자,3등급,20170418,M
2,순천,성인,일반,26,인바디,참가증,20170418,F
4,KSPO송파,노인,일반,75,인바디,2등급,20170418,M
1,사하,성인,출장,33,관리자,참가증,20170418,M
4,남원,청소년,출장,18,관리자,참가증,20170414,M
1,KSPO송파(출장A),성인,출장,39,관리자,1등급,20170418,F
1,동구(광주),청소년,출장,13,관리자,1등급,20170418,M
1,서초,노인,출장,67,관리자,2등급,20170418,F
4,남원,청소년,출장,17,관리자,참가증,20170414,M
1,KSPO송파(출장A),성인,출장,37,관리자,3등급,20170418,F
1,서초,노인,출장,67,관리자,2등급,20170418,F
4,남원,청소년,출장,18,관리자,2등급,20170414,M
3,남원,청소년,출장,16,관리자,참가증,20170414,M
4,남원,청소년,출장,18,관리자,참가증,20170414,F
1,노원,청소년,출장,16,관리자,참가증,20170413,F
1,천안,성인,일반,22,인바디,참가증,20170418,M
1,KSPO송파(출장A),노인,출장,66,관리자,1등급,20170418,F
1,노원,청소년,출장,16,관리자,참가증,20170413,F
2,서초,노인,출장,67,관리자,3등급,20170418,F
4,남원,청소년,출장,17,관리자,참가증,20170414,M
4,남원,청소년,출장,16,관리자,2등급,20170414,M
1,노원,청소년,출장,17,관리자,참가증,20170413,F
1,서초,노인,출장,81,관리자,2등급,20170418,F
1,금천,성인,일반,34,관리자,참가증,20170418,F
1,동구(광주),청소년,출장,13,관리자,참가증,20170418,M
4,남원,청소년,출장,17,관리자,참가증,20170414,M
1,KSPO송파(출장A),성인,출장,36,관리자,참가증,20170418,F
1,사하,성인,출장,52,관리자,3등급,20170418,M
1,노원,청소년,출장,16,관리자,1등급,20170413,F
3,남원,청소년,출장,16,관리자,참가증,20170414,F
1,금천,성인,일반,26,관리자,참가증,20170418,F
2,서초,노인,출장,76,관리자,참가증,20170418,F
1,동구(광주),청소년,출장,13,관리자,2등급,20170418,M
4,곡성,청소년,출장,14,관리자,참가증,20170418,M
1,동구(광주),청소년,출장,13,관리자,참가증,20170418,M
1,KSPO송파(출장A),성인,출장,62,관리자,3등급,20170418,F
1,곡성,청소년,출장,13,관리자,참가증,20170418,M
2,세종,청소년,출장,14,관리자,참가증,20170418,M
1,사하,성인,출장,61,관리자,참가증,20170418,F
1,곡성,청소년,출장,14,관리자,2등급,20170418,F
1,KSPO송파(출장A),성인,출장,52,관리자,1등급,20170418,F
1,동구(광주),청소년,출장,13,관리자,3등급,20170418,M
1,세종,청소년,출장,15,관리자,2등급,20170418,M
1,KSPO송파(출장A),노인,출장,69,관리자,2등급,20170418,F
1,사하,성인,출장,37,관리자,참가증,20170418,F
1,서초,노인,출장,68,관리자,3등급,20170418,F
2,세종,청소년,출장,15,관리자,참가증,20170418,M
1,서초,노인,출장,78,관리자,참가증,20170418,F
1,동구(광주),청소년,출장,13,관리자,2등급,20170418,M
1,금천,성인,일반,63,관리자,참가증,20170418,F
1,동구(광주),청소년,출장,13,관리자,2등급,20170418,M
1,KSPO송파(출장A),노인,출장,68,관리자,참가증,20170418,F
1,동구(광주),청소년,출장,13,관리자,참가증,20170418,M
1,동구(광주),청소년,출장,13,관리자,참가증,20170418,M
4,KSPO송파,노인,일반,72,인바디,참가증,20170418,M
2,세종,청소년,출장,15,관리자,참가증,20170418,F
1,강릉,청소년,출장,13,관리자,참가증,20170418,F
1,KSPO송파(출장A),노인,출장,70,관리자,2등급,20170418,F
1,강릉,청소년,출장,13,관리자,2등급,20170418,F
1,동구(광주),청소년,출장,13,관리자,1등급,20170418,M
1,강릉,청소년,출장,13,관리자,참가증,20170418,M
2,세종,청소년,출장,15,관리자,3등급,20170418,F
1,강릉,청소년,출장,13,관리자,참가증,20170418,F
1,강릉,청소년,출장,13,관리자,2등급,20170418,F
1,동구(광주),청소년,출장,14,관리자,1등급,20170418,M
1,강릉,청소년,출장,13,관리자,3등급,20170418,F
2,세종,청소년,출장,14,관리자,3등급,20170418,F
4,제주,청소년,출장,17,관리자,3등급,20170419,F
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
2,제주,청소년,출장,17,관리자,3등급,20170419,F
4,제주,청소년,출장,17,관리자,참가증,20170419,F
1,사하,성인,출장,53,관리자,참가증,20170419,F
2,노원,성인,일반,57,인바디,참가증,20170419,F
1,강릉,청소년,출장,16,관리자,2등급,20170407,F
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
4,제주,청소년,출장,17,관리자,참가증,20170419,F
1,동구(광주),청소년,출장,15,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,순천,성인,일반,25,인바디,참가증,20170419,M
1,동구(광주),청소년,출장,14,관리자,1등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,참가증,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,15,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,15,관리자,1등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,15,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,참가증,20170419,M
1,KSPO(버스),성인,출장,30,관리자,참가증,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,1등급,20170419,M
1,KSPO(버스),성인,출장,31,관리자,참가증,20170419,M
1,동구(광주),청소년,출장,14,관리자,3등급,20170419,M
1,금천,성인,일반,37,관리자,참가증,20170419,F
1,동구(광주),청소년,출장,14,관리자,참가증,20170419,M
1,동구(광주),청소년,출장,14,관리자,참가증,20170419,M
1,동구(광주),청소년,출장,15,관리자,3등급,20170419,M
1,동구(광주),청소년,출장,14,관리자,2등급,20170419,M
2,금천,성인,일반,59,관리자,3등급,20170420,M
1,금천,성인,일반,54,관리자,참가증,20170420,M
1,연수,성인,출장,53,관리자,참가증,20170420,M
1,KSPO송파(출장A),성인,출장,47,관리자,2등급,20170420,M
2,전주,성인,일반,52,관리자,2등급,20170420,F
1,KSPO송파(출장A),성인,출장,47,관리자,3등급,20170420,M
2,전주,성인,일반,50,관리자,3등급,20170420,F
1,마포,성인,일반,63,관리자,참가증,20170420,F
1,마포,성인,일반,19,관리자,참가증,20170420,M
1,KSPO송파(출장A),성인,출장,43,관리자,3등급,20170420,M
1,KSPO송파(출장A),성인,출장,51,관리자,3등급,20170420,M
1,KSPO송파(출장A),성인,출장,49,관리자,참가증,20170420,M
4,KSPO송파,성인,일반,62,인바디,참가증,20170420,F
1,KSPO송파(출장A),성인,출장,28,관리자,3등급,20170420,M
1,연수,성인,출장,25,관리자,참가증,20170420,F
1,연수,성인,출장,23,관리자,3등급,20170420,M
1,KSPO송파(출장A),성인,출장,29,관리자,참가증,20170420,M
1,창원,성인,일반,52,인바디,참가증,20170420,F
1,KSPO송파(출장A),성인,출장,50,관리자,참가증,20170420,M
1,포항,노인,일반,68,인바디,참가증,20170420,F
1,포항,노인,일반,72,인바디,3등급,20170420,M
1,연수,성인,출장,31,관리자,참가증,20170420,M
1,노원,청소년,출장,16,관리자,참가증,20170410,F
1,연수,성인,출장,28,관리자,참가증,20170420,M
1,KSPO송파(출장A),성인,출장,48,관리자,3등급,20170420,M
1,연수,성인,출장,27,관리자,참가증,20170420,F
1,KSPO송파(출장A),성인,출장,56,관리자,참가증,20170420,M
3,KSPO송파,성인,일반,25,인바디,1등급,20170420,F
1,연수,성인,출장,28,관리자,참가증,20170420,F
3,KSPO송파,성인,일반,25,인바디,2등급,20170420,F
1,KSPO송파(출장A),성인,출장,37,관리자,참가증,20170420,M
1,KSPO송파(출장A),성인,출장,29,관리자,참가증,20170420,M
3,전주,성인,일반,56,인바디,3등급,20170420,F
1,동구(광주),성인,일반,19,관리자,2등급,20170420,M
5,성동,노인,일반,69,관리자,2등급,20170420,F
1,연수,성인,출장,43,관리자,참가증,20170420,M
1,연수,성인,출장,34,관리자,2등급,20170420,M
4,서초,노인,일반,70,인바디,참가증,20170407,F
1,금천,청소년,출장,14,관리자,참가증,20170406,F
